追跡番号,取扱局／支店名（外国交換局名）,取扱日時,ステータスコード,ステータス
494736177541,神田郵便局,2023/12/22 01:56:49,30,到着
494736177541,神田郵便局,2023/12/22 10:27:58,50,持ち出し中
494736177541,神田郵便局,2023/12/22 13:36:03,52,お届け先にお届け済み
494736177644,成城郵便局,2023/12/22 03:42:52,30,到着
494736177644,成城郵便局,2023/12/22 08:36:34,50,持ち出し中
494736177644,成城郵便局,2023/12/22 14:58:44,52,お届け先にお届け済み
494736177740,横浜旭郵便局,2023/12/22 07:36:43,30,到着
494736177740,横浜旭郵便局,2023/12/22 08:50:28,50,持ち出し中
494736177740,横浜旭郵便局,2023/12/22 17:01:09,52,お届け先にお届け済み
494736178506,城東郵便局,2023/12/21 23:17:01,30,到着
494736178506,城東郵便局,2023/12/22 11:15:00,50,持ち出し中
494736178506,城東郵便局,2023/12/22 11:25:22,52,お届け先にお届け済み
494736178764,長崎北郵便局,2023/12/23 07:04:36,90,※事故
494736178764,長崎東郵便局,2023/12/23 13:53:05,30,到着
494736178764,長崎東郵便局,2023/12/23 14:31:42,50,持ち出し中
494736178764,長崎東郵便局,2023/12/23 15:22:44,52,お届け先にお届け済み
494736178786,新潟中央郵便局,2023/12/22 16:47:11,30,到着
494736178786,新潟中央郵便局,2023/12/23 10:26:27,50,持ち出し中
494736178786,新潟中央郵便局,2023/12/23 11:51:02,52,お届け先にお届け済み
494736178801,長野南郵便局,2023/12/22 13:23:00,30,到着
494736178801,長野南郵便局,2023/12/22 14:04:18,50,持ち出し中
494736178801,長野南郵便局,2023/12/22 14:27:45,52,お届け先にお届け済み
494736179140,山形南郵便局,2023/12/23 04:10:43,30,到着
494736179140,山形南郵便局,2023/12/23 08:28:51,50,持ち出し中
494736179140,山形南郵便局,2023/12/23 13:43:57,52,お届け先にお届け済み
494736179556,緑郵便局,2023/12/22 07:10:52,30,到着
494736179556,緑郵便局,2023/12/22 08:26:14,50,持ち出し中
494736179556,緑郵便局,2023/12/22 15:54:30,52,お届け先にお届け済み
494736179980,世田谷郵便局,2023/12/21 23:19:47,30,到着
494736179980,世田谷郵便局,2023/12/22 12:19:44,50,持ち出し中
494736179980,世田谷郵便局,2023/12/22 15:13:42,52,お届け先にお届け済み
494736180886,浪速郵便局,2023/12/22 13:18:45,30,到着
494736180886,浪速郵便局,2023/12/23 14:12:00,50,持ち出し中
494736181155,可部郵便局,2023/12/23 06:25:58,30,到着
494736181155,可部郵便局,2023/12/23 08:33:01,50,持ち出し中
494736181155,可部郵便局,2023/12/23 09:28:49,52,お届け先にお届け済み
494736181166,千歳郵便局,2023/12/22 02:38:51,30,到着
494736181166,千歳郵便局,2023/12/22 09:36:06,50,持ち出し中
494736181166,千歳郵便局,2023/12/22 10:42:08,52,お届け先にお届け済み
494736181424,八日市場郵便局,2023/12/22 06:46:45,30,到着
494736181424,八日市場郵便局（横芝）,2023/12/22 15:46:11,62,差出人に返送
494736181424,城東郵便局,2023/12/23 05:29:04,30,到着
494736181424,城東郵便局,2023/12/23 10:17:08,50,持ち出し中
494736181424,城東郵便局,2023/12/23 15:15:17,52,お届け先にお届け済み
494736181564,本所郵便局,2023/12/22 04:34:14,30,到着
494736181564,本所郵便局,2023/12/22 09:56:47,50,持ち出し中
494736181564,本所郵便局,2023/12/22 10:29:05,52,お届け先にお届け済み
494736182415,花見川郵便局,2023/12/22 05:30:02,30,到着
494736182415,花見川郵便局,2023/12/22 13:47:14,50,持ち出し中
494736182415,花見川郵便局,2023/12/22 14:56:40,52,お届け先にお届け済み
494736183351,大和郵便局,2023/12/22 06:51:48,30,到着
494736183351,大和郵便局,2023/12/22 09:39:34,50,持ち出し中
494736183351,大和郵便局,2023/12/22 11:30:01,52,お届け先にお届け済み
494736183572,調布郵便局,2023/12/22 06:02:06,30,到着
494736183572,調布郵便局,2023/12/22 08:51:42,50,持ち出し中
494736183572,調布郵便局,2023/12/22 12:19:11,52,お届け先にお届け済み
494736183911,日野郵便局,2023/12/22 06:38:23,30,到着
494736183911,日野郵便局,2023/12/22 08:39:13,50,持ち出し中
494736183911,日野郵便局,2023/12/22 15:50:57,52,お届け先にお届け済み
494736184541,札幌南郵便局,2023/12/23 05:43:07,30,到着
494736184541,札幌南郵便局,2023/12/23 09:22:21,50,持ち出し中
494736184541,札幌南郵便局,2023/12/23 15:32:14,52,お届け先にお届け済み
494736184725,京都中央郵便局,2023/12/22 23:19:13,30,到着
494736184725,京都中央郵便局,2023/12/23 08:32:35,50,持ち出し中
494736184725,京都中央郵便局,2023/12/23 12:31:20,51,ご不在のため持ち戻り
494736184725,京都中央郵便局,2023/12/25 12:44:20,60,※保管
494736184725,京都中央郵便局,2023/12/25 14:32:35,50,持ち出し中
494736184725,京都中央郵便局,2023/12/25 15:40:12,52,お届け先にお届け済み
494736185952,松本南郵便局,2023/12/22 08:18:10,12,中継
494736185952,松本南郵便局（浅間温泉）,2023/12/22 16:25:37,30,到着
494736185952,松本南郵便局（浅間温泉）,2023/12/23 09:22:43,50,持ち出し中
494736185952,松本南郵便局（浅間温泉）,2023/12/23 10:47:47,52,お届け先にお届け済み
494736186744,岡山東郵便局,2023/12/23 05:20:46,30,到着
494736186744,岡山東郵便局,2023/12/23 12:50:48,50,持ち出し中
494736186744,岡山東郵便局,2023/12/23 14:18:29,52,お届け先にお届け済み
494736187750,彦根郵便局（米原）,2023/12/23 09:43:16,50,持ち出し中
494736187750,彦根郵便局（米原）,2023/12/23 12:34:46,52,お届け先にお届け済み
494736187816,津山郵便局,2023/12/23 05:59:56,30,到着
494736187816,津山郵便局,2023/12/23 10:24:17,50,持ち出し中
494736187816,津山郵便局,2023/12/23 13:45:58,52,お届け先にお届け済み
494736187956,小岩郵便局,2023/12/21 23:17:32,30,到着
494736187956,小岩郵便局,2023/12/22 08:49:52,50,持ち出し中
494736187956,小岩郵便局,2023/12/22 10:39:38,52,お届け先にお届け済み
494736189150,曽根郵便局,2023/12/23 07:12:37,30,到着
494736189150,曽根郵便局,2023/12/23 09:00:05,50,持ち出し中
494736189150,曽根郵便局,2023/12/23 12:15:07,52,お届け先にお届け済み
494736190992,名古屋中郵便局,2023/12/22 04:14:54,30,到着
494736190992,名古屋中郵便局,2023/12/22 08:47:55,50,持ち出し中
494736190992,名古屋中郵便局,2023/12/22 11:21:18,52,お届け先にお届け済み
494736191762,四日市西郵便局,2023/12/23 05:08:13,30,到着
494736191762,四日市西郵便局,2023/12/23 09:41:31,50,持ち出し中
494736191762,四日市西郵便局,2023/12/23 13:07:52,51,ご不在のため持ち戻り
494736191762,四日市西郵便局,2023/12/23 19:25:57,60,※保管
494736191762,四日市西郵便局,2023/12/24 10:23:48,60,※保管
494736191762,四日市西郵便局,2023/12/24 10:23:48,53,窓口でお渡し
494736191843,葛西郵便局,2023/12/21 23:27:42,30,到着
494736191843,葛西郵便局,2023/12/22 17:05:00,50,持ち出し中
494736191843,葛西郵便局,2023/12/22 17:05:39,52,お届け先にお届け済み
494736192020,伊勢郵便局,2023/12/22 20:41:52,30,到着
494736192020,伊勢郵便局,2023/12/23 11:35:01,50,持ち出し中
494736192020,伊勢郵便局,2023/12/23 12:29:40,52,お届け先にお届け済み
494736192241,住吉郵便局,2023/12/22 20:33:33,30,到着
494736192241,住吉郵便局,2023/12/23 09:25:37,50,持ち出し中
494736192241,住吉郵便局,2023/12/23 16:25:52,52,お届け先にお届け済み
494736192484,水戸中央郵便局,2023/12/21 23:26:55,30,到着
494736192484,水戸中央郵便局,2023/12/22 08:05:33,50,持ち出し中
494736192484,水戸中央郵便局,2023/12/22 10:14:55,52,お届け先にお届け済み
494736193103,名護郵便局,2023/12/26 06:44:31,30,到着
494736193103,名護郵便局,2023/12/26 09:24:31,50,持ち出し中
494736193140,品川郵便局,2023/12/22 03:17:24,30,到着
494736193140,品川郵便局,2023/12/22 12:31:00,50,持ち出し中
494736193140,品川郵便局,2023/12/22 12:33:11,52,お届け先にお届け済み
494736194094,向日町郵便局,2023/12/23 14:28:06,50,持ち出し中
494736194816,刈谷郵便局,2023/12/22 20:40:46,30,到着
494736194816,刈谷郵便局,2023/12/23 09:29:03,50,持ち出し中
494736194816,刈谷郵便局,2023/12/23 10:49:50,52,お届け先にお届け済み
494736195225,江戸川郵便局,2023/12/22 00:27:17,30,到着
494736195225,江戸川郵便局,2023/12/22 08:49:02,50,持ち出し中
494736195225,江戸川郵便局,2023/12/22 15:17:59,52,お届け先にお届け済み
494736195295,名古屋北郵便局,2023/12/22 06:09:23,30,到着
494736195295,名古屋北郵便局,2023/12/22 08:07:08,50,持ち出し中
494736195295,名古屋北郵便局,2023/12/22 12:18:25,52,お届け先にお届け済み
494736197244,市川郵便局,2023/12/22 01:22:27,30,到着
494736197244,市川郵便局,2023/12/22 12:02:39,50,持ち出し中
494736197244,市川郵便局,2023/12/22 13:34:58,52,お届け先にお届け済み
494736197583,勝浦郵便局,2023/12/22 07:56:19,30,到着
494736197583,勝浦郵便局,2023/12/22 09:40:26,50,持ち出し中
494736197583,勝浦郵便局,2023/12/22 11:53:38,52,お届け先にお届け済み
494736200626,香寺郵便局,2023/12/23 07:00:00,30,到着
494736200626,香寺郵便局,2023/12/23 17:32:59,50,持ち出し中
494736200626,香寺郵便局,2023/12/23 18:45:02,52,お届け先にお届け済み
494736201455,都城郵便局,2023/12/23 06:47:01,30,到着
494736201455,都城郵便局,2023/12/23 10:06:12,50,持ち出し中
494736201455,都城郵便局,2023/12/23 12:33:59,52,お届け先にお届け済み
494736202715,山梨郵便局（勝沼）,2023/12/22 08:02:48,30,到着
494736202715,山梨郵便局（勝沼）,2023/12/22 17:27:54,50,持ち出し中
494736202715,山梨郵便局（勝沼）,2023/12/22 19:21:30,52,お届け先にお届け済み
494736203850,鳩ヶ谷郵便局,2023/12/22 08:16:28,30,到着
494736205106,鶴見郵便局,2023/12/22 02:45:52,30,到着
494736205106,鶴見郵便局,2023/12/22 08:30:17,50,持ち出し中
494736205106,鶴見郵便局,2023/12/22 12:11:23,52,お届け先にお届け済み
494736205972,芝郵便局,2023/12/22 06:38:26,30,到着
494736205972,芝郵便局,2023/12/22 10:37:17,50,持ち出し中
494736205972,芝郵便局,2023/12/22 12:45:46,52,お届け先にお届け済み
494736206720,名古屋北郵便局,2023/12/22 06:09:45,30,到着
494736206720,名古屋北郵便局,2023/12/22 09:22:23,50,持ち出し中
494736206720,名古屋北郵便局,2023/12/22 15:21:05,52,お届け先にお届け済み
494736206775,沼田郵便局,2023/12/22 06:44:26,30,到着
494736206775,沼田郵便局,2023/12/22 08:11:11,50,持ち出し中
494736206775,沼田郵便局,2023/12/22 15:08:20,52,お届け先にお届け済み
494736206904,松田郵便局,2023/12/22 07:26:45,30,到着
494736206904,松田郵便局,2023/12/22 08:25:41,50,持ち出し中
494736206904,松田郵便局,2023/12/22 11:33:48,52,お届け先にお届け済み
494736208584,青葉郵便局,2023/12/22 14:22:17,50,持ち出し中
494736208584,青葉郵便局,2023/12/22 19:00:38,52,お届け先にお届け済み
494736208665,豊橋郵便局,2023/12/22 23:59:41,30,到着
494736208665,豊橋郵便局,2023/12/23 11:10:16,50,持ち出し中
494736208665,豊橋郵便局,2023/12/23 15:02:02,52,お届け先にお届け済み
494736209111,甲府中央郵便局,2023/12/22 02:34:12,30,到着
494736209111,甲府中央郵便局,2023/12/22 08:13:28,50,持ち出し中
494736209111,甲府中央郵便局,2023/12/22 11:17:54,52,お届け先にお届け済み
494736210511,鹿児島中央郵便局（東市来）,2023/12/23 09:16:42,30,到着
494736210511,鹿児島中央郵便局（東市来）,2023/12/23 10:22:58,50,持ち出し中
494736210511,鹿児島中央郵便局（東市来）,2023/12/23 10:58:15,52,お届け先にお届け済み
494736211826,宇都宮中央郵便局,2023/12/22 04:43:58,30,到着
494736211826,宇都宮中央郵便局,2023/12/22 08:58:12,50,持ち出し中
494736211826,宇都宮中央郵便局,2023/12/22 11:33:22,52,お届け先にお届け済み
494736212600,日高郵便局,2023/12/22 07:11:43,30,到着
494736212600,日高郵便局,2023/12/22 09:43:46,50,持ち出し中
494736212600,日高郵便局,2023/12/22 10:10:20,52,お届け先にお届け済み
494736212994,三芳郵便局,2023/12/22 11:23:41,50,持ち出し中
494736213016,池田郵便局,2023/12/23 06:41:16,30,到着
494736213016,池田郵便局,2023/12/23 09:23:05,50,持ち出し中
494736213016,池田郵便局,2023/12/23 11:28:56,52,お届け先にお届け済み
494736213123,美浜郵便局,2023/12/22 04:55:53,30,到着
494736213123,美浜郵便局,2023/12/22 08:29:29,50,持ち出し中
494736213123,美浜郵便局,2023/12/22 15:20:50,52,お届け先にお届け済み
494736213392,高津郵便局,2023/12/22 06:34:49,30,到着
494736213392,高津郵便局,2023/12/22 09:50:53,50,持ち出し中
494736213392,高津郵便局,2023/12/22 11:49:45,52,お届け先にお届け済み
494736213613,市川郵便局,2023/12/22 01:33:05,30,到着
494736213613,市川郵便局,2023/12/22 10:14:21,50,持ち出し中
494736213613,市川郵便局,2023/12/22 15:42:53,52,お届け先にお届け済み
494736214162,小田原郵便局,2023/12/22 06:56:38,30,到着
494736214162,小田原郵便局,2023/12/22 08:38:09,50,持ち出し中
494736214162,小田原郵便局,2023/12/22 16:02:50,52,お届け先にお届け済み
494736214943,流山郵便局,2023/12/22 06:36:28,30,到着
494736214943,流山郵便局,2023/12/22 09:25:10,50,持ち出し中
494736214943,流山郵便局,2023/12/22 12:36:20,52,お届け先にお届け済み
494736215783,松戸郵便局,2023/12/22 05:45:52,30,到着
494736215783,松戸郵便局,2023/12/22 08:22:34,50,持ち出し中
494736215783,松戸郵便局,2023/12/22 11:25:21,52,お届け先にお届け済み
494736216461,川口北郵便局,2023/12/22 07:12:19,30,到着
494736216461,川口北郵便局,2023/12/22 08:50:38,50,持ち出し中
494736216461,川口北郵便局,2023/12/22 10:56:36,52,お届け先にお届け済み
494736216590,那珂郵便局,2023/12/22 07:04:27,30,到着
494736216590,那珂郵便局（美和）,2023/12/22 09:36:24,50,持ち出し中
494736216590,那珂郵便局（美和）,2023/12/22 14:12:25,65,調査中
494736216590,那珂郵便局（美和）,2023/12/22 16:33:33,62,差出人に返送
494736216590,城東郵便局,2023/12/23 04:59:55,30,到着
494736216590,城東郵便局,2023/12/23 10:17:03,50,持ち出し中
494736216590,城東郵便局,2023/12/23 15:15:17,52,お届け先にお届け済み
494736216726,大崎郵便局,2023/12/22 02:22:59,30,到着
494736216726,大崎郵便局,2023/12/22 08:47:25,50,持ち出し中
494736216726,大崎郵便局,2023/12/22 12:52:02,52,お届け先にお届け済み
494736216796,小岩郵便局,2023/12/21 23:10:33,30,到着
494736216796,小岩郵便局,2023/12/22 08:32:04,50,持ち出し中
494736216796,小岩郵便局,2023/12/22 10:18:27,52,お届け先にお届け済み
494736216855,東住吉郵便局,2023/12/22 19:40:16,30,到着
494736216855,東住吉郵便局,2023/12/23 13:39:08,50,持ち出し中
494736216855,東住吉郵便局,2023/12/23 15:50:50,52,お届け先にお届け済み
494736216925,さいたま新都心郵便局,2023/12/22 03:07:46,30,到着
494736217216,多治見郵便局,2023/12/22 15:10:00,30,到着
494736217216,多治見郵便局（瑞浪）,2023/12/23 09:05:41,50,持ち出し中
494736217216,多治見郵便局（瑞浪）,2023/12/23 12:26:18,52,お届け先にお届け済み
494736217220,伊勢崎郵便局,2023/12/22 06:01:15,30,到着
494736217220,伊勢崎郵便局,2023/12/22 08:48:58,50,持ち出し中
494736217220,伊勢崎郵便局,2023/12/22 11:59:06,52,お届け先にお届け済み
494736217345,船橋東郵便局,2023/12/22 01:10:39,30,到着
494736217345,船橋東郵便局,2023/12/22 08:36:53,50,持ち出し中
494736217345,船橋東郵便局,2023/12/22 14:48:55,52,お届け先にお届け済み
494736217485,大和郡山郵便局,2023/12/23 00:06:33,30,到着
494736217485,大和郡山郵便局,2023/12/23 09:02:29,50,持ち出し中
494736217485,大和郡山郵便局,2023/12/23 10:22:42,52,お届け先にお届け済み
494736217570,八幡郵便局,2023/12/22 19:26:43,30,到着
494736217570,八幡郵便局,2023/12/23 08:30:00,50,持ち出し中
494736217570,八幡郵便局,2023/12/23 10:11:42,52,お届け先にお届け済み
494736217636,名古屋西郵便局,2023/12/22 04:40:16,30,到着
494736217636,名古屋西郵便局,2023/12/22 09:17:30,50,持ち出し中
494736217636,名古屋西郵便局,2023/12/22 12:21:25,52,お届け先にお届け済み
494736217916,日進郵便局,2023/12/22 17:19:35,30,到着
494736217916,日進郵便局,2023/12/23 08:54:55,50,持ち出し中
494736217916,日進郵便局,2023/12/23 11:48:27,52,お届け先にお届け済み
494736218351,福山郵便局,2023/12/23 05:21:21,30,到着
494736218351,福山郵便局,2023/12/23 10:38:32,50,持ち出し中
494736218351,福山郵便局,2023/12/23 15:48:31,52,お届け先にお届け済み
494736218476,豊川郵便局,2023/12/23 09:19:00,50,持ち出し中
494736219121,土浦郵便局,2023/12/22 12:19:18,50,持ち出し中
494736219121,土浦郵便局,2023/12/22 14:24:39,52,お届け先にお届け済み
494736219401,市原郵便局,2023/12/22 05:21:41,30,到着
494736219401,市原郵便局,2023/12/22 08:35:17,50,持ち出し中
494736219401,市原郵便局,2023/12/22 15:51:57,52,お届け先にお届け済み
494736220053,高輪郵便局,2023/12/22 01:31:50,30,到着
494736220053,高輪郵便局,2023/12/22 15:34:18,50,持ち出し中
494736220053,高輪郵便局,2023/12/22 16:51:48,52,お届け先にお届け済み
494736220274,大分南郵便局,2023/12/23 06:53:42,30,到着
494736220274,大分南郵便局,2023/12/23 09:20:55,50,持ち出し中
494736220274,大分南郵便局,2023/12/23 10:21:42,52,お届け先にお届け済み
494736220462,七尾郵便局,2023/12/23 07:41:53,30,到着
494736220462,七尾郵便局,2023/12/23 09:18:48,50,持ち出し中
494736220462,七尾郵便局,2023/12/23 15:22:12,52,お届け先にお届け済み
494736220801,掛川郵便局,2023/12/23 06:25:10,30,到着
494736220801,掛川郵便局,2023/12/23 14:04:31,50,持ち出し中
494736220801,掛川郵便局,2023/12/23 16:23:39,52,お届け先にお届け済み
494736221070,八王子南郵便局,2023/12/22 04:30:21,30,到着
494736221070,八王子南郵便局,2023/12/22 08:29:02,50,持ち出し中
494736221070,八王子南郵便局,2023/12/22 11:50:18,52,お届け先にお届け済み
494736221335,草加郵便局,2023/12/22 06:30:52,30,到着
494736221335,草加郵便局,2023/12/22 17:26:59,50,持ち出し中
494736221335,草加郵便局,2023/12/22 20:50:02,52,お届け先にお届け済み
494736221442,上田郵便局,2023/12/22 16:06:10,30,到着
494736221442,上田郵便局,2023/12/23 12:02:59,64,お届け先休日等のため保管
494736221442,上田郵便局,2023/12/23 08:27:11,50,持ち出し中
494736221442,上田郵便局,2023/12/25 08:39:23,50,持ち出し中
494736221442,上田郵便局,2023/12/25 09:45:02,52,お届け先にお届け済み
494736221556,八尾郵便局,2023/12/22 23:45:14,30,到着
494736221556,八尾郵便局,2023/12/23 09:41:11,50,持ち出し中
494736221556,八尾郵便局,2023/12/23 11:12:50,52,お届け先にお届け済み
494736222061,千種郵便局,2023/12/22 05:38:33,30,到着
494736222061,千種郵便局,2023/12/22 08:19:53,50,持ち出し中
494736222061,千種郵便局,2023/12/22 11:17:16,52,お届け先にお届け済み
494736222363,熊本東郵便局,2023/12/23 01:59:57,30,到着
494736222363,熊本東郵便局,2023/12/23 17:48:17,64,保管
494736222363,熊本東郵便局,2023/12/23 17:47:00,50,持ち出し中
494736222363,熊本東郵便局,2023/12/23 17:51:46,65,調査中
494736222363,城東郵便局,2023/12/25 03:02:39,30,到着
494736222363,城東郵便局,2023/12/25 08:45:35,50,持ち出し中
494736222363,城東郵便局,2023/12/25 13:55:42,52,お届け先にお届け済み
494736222455,袖ケ浦郵便局,2023/12/22 07:19:45,30,到着
494736222455,袖ケ浦郵便局,2023/12/22 08:36:23,50,持ち出し中
494736222455,袖ケ浦郵便局,2023/12/22 10:47:21,52,お届け先にお届け済み
494736222492,小山郵便局（間々田）,2023/12/22 07:54:00,30,到着
494736222492,小山郵便局（間々田）,2023/12/22 09:19:23,50,持ち出し中
494736222492,小山郵便局（間々田）,2023/12/22 11:15:40,52,お届け先にお届け済み
494736222595,新越谷郵便局,2023/12/22 06:43:57,30,到着
494736222595,新越谷郵便局,2023/12/22 08:11:16,50,持ち出し中
494736222595,新越谷郵便局,2023/12/22 12:01:32,52,お届け先にお届け済み
494736222971,日立郵便局,2023/12/22 06:15:59,30,到着
494736222971,日立郵便局（北茨城）,2023/12/22 10:53:26,50,持ち出し中
494736222971,日立郵便局（北茨城）,2023/12/22 15:03:33,52,お届け先にお届け済み
494736223295,小名浜郵便局,2023/12/22 07:02:53,30,到着
494736223295,小名浜郵便局,2023/12/22 08:30:40,50,持ち出し中
494736223295,小名浜郵便局,2023/12/22 10:00:04,65,調査中
494736223295,城東郵便局,2023/12/24 03:26:57,30,到着
494736223295,城東郵便局,2023/12/24 15:49:22,64,保管
494736223295,城東郵便局,2023/12/24 09:46:11,50,持ち出し中
494736223295,城東郵便局,2023/12/25 08:47:13,50,持ち出し中
494736223295,城東郵便局,2023/12/25 13:55:42,52,お届け先にお届け済み
494736223682,高崎郵便局,2023/12/22 05:13:03,30,到着
494736223682,高崎郵便局,2023/12/22 08:10:26,50,持ち出し中
494736223682,高崎郵便局,2023/12/22 09:33:44,52,お届け先にお届け済み
494736223903,桑名郵便局,2023/12/22 19:24:03,30,到着
494736223903,桑名郵便局,2023/12/23 09:06:43,50,持ち出し中
494736223903,桑名郵便局,2023/12/23 11:22:02,52,お届け先にお届け済み
494736224566,藤沢郵便局,2023/12/22 06:50:44,30,到着
494736224566,藤沢郵便局,2023/12/22 08:46:36,50,持ち出し中
494736224566,藤沢郵便局,2023/12/22 12:17:33,52,お届け先にお届け済み
494736224640,五泉郵便局,2023/12/22 15:51:24,30,到着
494736224640,五泉郵便局,2023/12/23 08:33:08,50,持ち出し中
494736224640,五泉郵便局,2023/12/23 11:38:03,52,お届け先にお届け済み
494736224931,伊那郵便局（西春近）,2023/12/23 08:24:40,30,到着
494736224931,伊那郵便局（西春近）,2023/12/23 08:42:25,50,持ち出し中
494736224931,伊那郵便局（西春近）,2023/12/23 11:40:49,52,お届け先にお届け済み
494736225421,緑郵便局,2023/12/22 07:11:16,30,到着
494736225421,緑郵便局,2023/12/22 08:43:06,50,持ち出し中
494736225421,緑郵便局,2023/12/22 11:34:39,52,お届け先にお届け済み
494736225432,宇部郵便局,2023/12/23 05:47:21,30,到着
494736225432,宇部郵便局,2023/12/23 09:31:54,50,持ち出し中
494736225432,宇部郵便局,2023/12/23 11:19:17,52,お届け先にお届け済み
494736225771,海南郵便局,2023/12/22 20:11:52,30,到着
494736225771,海南郵便局,2023/12/23 08:52:42,50,持ち出し中
494736225771,海南郵便局,2023/12/23 10:41:12,52,お届け先にお届け済み
494736226084,石巻郵便局（志津川）,2023/12/23 09:08:06,30,到着
494736226084,石巻郵便局（志津川）,2023/12/23 09:46:24,50,持ち出し中
494736226084,石巻郵便局（志津川）,2023/12/23 13:50:13,52,お届け先にお届け済み
494736226132,水口郵便局,2023/12/22 16:28:43,30,到着
494736226132,水口郵便局,2023/12/23 09:03:00,50,持ち出し中
494736226563,豊田郵便局,2023/12/22 19:16:01,30,到着
494736226563,豊田郵便局（藤岡）,2023/12/23 08:00:50,30,到着
494736226563,豊田郵便局（藤岡）,2023/12/23 10:57:27,50,持ち出し中
494736226563,豊田郵便局（藤岡）,2023/12/23 13:37:08,52,お届け先にお届け済み
494736227086,横浜金沢郵便局,2023/12/22 07:14:36,30,到着
494736227086,横浜金沢郵便局,2023/12/22 13:31:53,50,持ち出し中
494736227086,横浜金沢郵便局,2023/12/22 15:08:26,52,お届け先にお届け済み
494736227204,札幌北郵便局,2023/12/23 05:39:56,30,到着
494736227204,札幌北郵便局,2023/12/23 13:21:39,64,保管
494736227204,札幌北郵便局,2023/12/23 21:10:02,63,配達希望受付
494736227204,札幌北郵便局,2023/12/23 09:52:51,50,持ち出し中
494736227204,札幌北郵便局,2023/12/25 13:09:56,50,持ち出し中
494736227204,札幌北郵便局,2023/12/25 14:06:16,65,調査中
494736227204,札幌北郵便局,2023/12/25 16:35:13,60,※保管
494736227451,横浜港郵便局,2023/12/22 06:00:00,30,到着
494736227451,横浜港郵便局,2023/12/22 14:21:00,50,持ち出し中
494736227451,横浜港郵便局,2023/12/22 14:21:26,52,お届け先にお届け済み
494736227764,名古屋南郵便局,2023/12/22 06:01:04,30,到着
494736227764,名古屋南郵便局,2023/12/22 14:10:23,50,持ち出し中
494736227764,名古屋南郵便局,2023/12/22 14:42:40,52,お届け先にお届け済み
494736227801,大津中央郵便局,2023/12/23 00:00:40,30,到着
494736227801,大津中央郵便局,2023/12/23 15:01:38,50,持ち出し中
494736227801,大津中央郵便局,2023/12/23 17:37:34,52,お届け先にお届け済み
494736228081,近江八幡郵便局,2023/12/22 16:44:32,30,到着
494736228081,近江八幡郵便局,2023/12/23 11:09:03,50,持ち出し中
494736228081,近江八幡郵便局,2023/12/23 15:04:37,52,お届け先にお届け済み
494736228291,伊勢郵便局,2023/12/22 20:41:59,30,到着
494736228291,伊勢郵便局,2023/12/23 14:07:09,50,持ち出し中
494736228291,伊勢郵便局,2023/12/23 15:26:56,52,お届け先にお届け済み
494736228475,北杜郵便局,2023/12/22 07:06:34,30,到着
494736228475,北杜郵便局,2023/12/22 09:26:17,50,持ち出し中
494736228475,北杜郵便局,2023/12/22 11:08:52,52,お届け先にお届け済み
494736229492,多治見郵便局,2023/12/22 15:00:00,30,到着
494736229492,多治見郵便局,2023/12/23 09:51:42,50,持ち出し中
494736229492,多治見郵便局,2023/12/23 13:24:09,52,お届け先にお届け済み
494736231393,中野北郵便局,2023/12/22 06:02:57,30,到着
494736231393,中野北郵便局,2023/12/22 08:40:43,50,持ち出し中
494736231393,中野北郵便局,2023/12/22 15:04:08,52,お届け先にお届け済み
494736232266,尾西郵便局,2023/12/22 07:02:38,30,到着
494736232266,尾西郵便局,2023/12/22 08:57:57,50,持ち出し中
494736232266,尾西郵便局,2023/12/22 11:21:13,52,お届け先にお届け済み
494736232491,那覇中央郵便局,2023/12/25 18:01:55,30,到着
494736232491,那覇中央郵便局,2023/12/26 08:29:55,50,持ち出し中
494736232524,富里郵便局,2023/12/22 07:38:10,30,到着
494736232524,富里郵便局,2023/12/22 09:24:33,50,持ち出し中
494736232524,富里郵便局,2023/12/22 11:12:38,52,お届け先にお届け済み
494736232830,淀川郵便局,2023/12/23 08:48:31,50,持ち出し中
494736232830,淀川郵便局,2023/12/23 10:50:18,52,お届け先にお届け済み
494736233202,高知東郵便局,2023/12/23 03:35:02,30,到着
494736233202,高知東郵便局,2023/12/23 08:49:08,50,持ち出し中
494736233202,高知東郵便局,2023/12/23 10:04:14,52,お届け先にお届け済み
494736233272,市川郵便局,2023/12/22 01:22:24,30,到着
494736233272,市川郵便局,2023/12/22 09:16:14,50,持ち出し中
494736233272,市川郵便局,2023/12/22 12:28:59,52,お届け先にお届け済み
494736233316,上田郵便局,2023/12/22 16:09:06,30,到着
494736233316,上田郵便局,2023/12/23 12:07:11,50,持ち出し中
494736233316,上田郵便局,2023/12/23 14:32:13,52,お届け先にお届け済み
494736233471,箕島郵便局,2023/12/22 19:05:33,30,到着
494736233471,箕島郵便局,2023/12/23 09:37:44,50,持ち出し中
494736233471,箕島郵便局,2023/12/23 14:59:58,52,お届け先にお届け済み
494736233880,総社郵便局,2023/12/23 06:20:08,30,到着
494736233880,総社郵便局,2023/12/23 08:49:03,50,持ち出し中
494736233880,総社郵便局,2023/12/23 16:36:31,52,お届け先にお届け済み
494736234123,奈良中央郵便局,2023/12/23 07:00:00,30,到着
494736234123,奈良中央郵便局,2023/12/23 08:23:40,50,持ち出し中
